0.0;0.0
0.01;0.0
0.02;0.0
0.03;0.0
0.04;0.0
0.05;0.0
0.060000000000000005;0.0
0.07;0.0
0.08;0.0
0.09;0.0
0.09999999999999999;0.0
0.10999999999999999;0.0
0.11999999999999998;0.0
0.12999999999999998;0.0
0.13999999999999999;0.001
0.15;0.0
0.16;0.0
0.17;0.0
0.18000000000000002;0.0
0.19000000000000003;0.0
0.20000000000000004;0.0
0.21000000000000005;0.0
0.22000000000000006;0.0
0.23000000000000007;0.001
0.24000000000000007;0.0
0.25000000000000006;0.0
0.26000000000000006;0.0
0.2700000000000001;0.0
0.2800000000000001;0.0
0.2900000000000001;0.0
0.3000000000000001;0.002
0.3100000000000001;0.001
0.3200000000000001;0.003
0.3300000000000001;0.001
0.34000000000000014;0.001
0.35000000000000014;0.004
0.36000000000000015;0.003
0.37000000000000016;0.005
0.38000000000000017;0.006
0.3900000000000002;0.014
0.4000000000000002;0.012
0.4100000000000002;0.014
0.4200000000000002;0.022
0.4300000000000002;0.018
0.4400000000000002;0.032
0.45000000000000023;0.024
0.46000000000000024;0.041
0.47000000000000025;0.044
0.48000000000000026;0.042
0.49000000000000027;0.062
0.5000000000000002;0.069
0.5100000000000002;0.066
0.5200000000000002;0.085
0.5300000000000002;0.088
0.5400000000000003;0.086
0.5500000000000003;0.121
0.5600000000000003;0.122
0.5700000000000003;0.142
0.5800000000000003;0.166
0.5900000000000003;0.193
0.6000000000000003;0.199
0.6100000000000003;0.24
0.6200000000000003;0.247
0.6300000000000003;0.266
0.6400000000000003;0.322
0.6500000000000004;0.326
0.6600000000000004;0.346
0.6700000000000004;0.391
0.6800000000000004;0.417
0.6900000000000004;0.422
0.7000000000000004;0.484
0.7100000000000004;0.489
0.7200000000000004;0.553
0.7300000000000004;0.557
0.7400000000000004;0.626
0.7500000000000004;0.637
0.7600000000000005;0.669
0.7700000000000005;0.682
0.7800000000000005;0.711
0.7900000000000005;0.731
0.8000000000000005;0.768
0.8100000000000005;0.795
0.8200000000000005;0.821
0.8300000000000005;0.843
0.8400000000000005;0.857
0.8500000000000005;0.893
0.8600000000000005;0.918
0.8700000000000006;0.924
0.8800000000000006;0.94
0.8900000000000006;0.947
0.9000000000000006;0.949
0.9100000000000006;0.968
0.9200000000000006;0.984
0.9300000000000006;0.986
0.9400000000000006;0.993
0.9500000000000006;0.996
0.9600000000000006;0.998
0.9700000000000006;1.0
0.9800000000000006;1.0
0.9900000000000007;1.0
